Patient_ID,Medical_Record_Number,Visit_ID,First_Name,Last_Name,SSN,Date_of_Birth,Gender,Street_Address,City,State,Zip_Code,Phone_Number,Email,Insurance_Provider,Insurance_Policy_Num,Group_ID,Admission_Date,Discharge_Date,Attending_Physician,Facility_Name,Primary_Diagnosis_Code,Secondary_Diagnosis_Code,Procedure_Code_CPT,Medication_List,Lab_Result_ID,Blood_Type,Notes_Comments
c68286df-0092-4c35-a4ff-6914ce28ec34,2842218,VST-70480851,Latasha,Daniels,773-44-4357,2000-11-17,M,261 Eric Fort,Brownview,NM,87137,655-434-0277,howardlori@gmail.com,Aetna,X51804544,GRP2085,2025-07-23,2025-07-29,Dr. Gutierrez,West Matthew General Hospital,M54.5,B34.9,96064,Gabapentin,LAB-1440324,O-,Patient strictly confidential. HIPAA Protected.
b54ec0fd-4d85-4d0e-b380-e63502c52209,9873652,VST-49460453,Lisa,Turner,051-09-8784,1965-04-16,M,013 Wilson Route Suite 450,Francomouth,UT,90450,591-206-6843,johnsonrandall@yahoo.com,Humana,X41908094,GRP1438,2025-10-25,2025-11-01,Dr. Lynch,Navarrotown General Hospital,M25.50,M54.5,40580,Sertraline,LAB-3158355,B+,Patient strictly confidential. HIPAA Protected.
8c013c27-8298-49df-934d-76edadfc07d8,1700617,VST-64998833,Jonathan,Williams,079-46-0883,1935-03-31,M,17301 Kimberly Trace Apt. 925,Lake Troystad,PA,49348,977-915-3341x751,dianedrake@gmail.com,Medicare,X70588849,GRP4980,2025-05-31,2025-06-10,Dr. Moore,Port Christopherberg General Hospital,N39.0,Z00.00,73307,"Albuterol, Amlodipine",LAB-0098576,B-,Patient strictly confidential. HIPAA Protected.
41383259-ee25-4ab5-b1b9-82c100b6293b,1025434,VST-31227862,Tony,Lee,834-11-6424,1954-06-09,F,91888 Hickman Ramp Suite 000,New Brianfurt,CO,88529,+1-535-717-9328,jonesbriana@yahoo.com,Aetna,X21898542,GRP8342,2024-11-10,2024-11-18,Dr. Bautista,Benjaminville General Hospital,B34.9,E11.9,61776,"Gabapentin, Metformin, Sertraline",LAB-6498335,A+,Patient strictly confidential. HIPAA Protected.
2eafb4bd-7cee-4f82-b9ee-aed965476238,2264483,VST-84782556,Kevin,Reynolds,403-68-0959,1946-03-09,F,4760 Ethan Trail,Howardberg,WV,63737,407.262.7090x37811,ralphstanley@hotmail.com,Cigna,X24321686,GRP1723,2025-02-09,2025-02-19,Dr. Nolan,Colinshire General Hospital,R05,M25.50,31088,"Sertraline, Lisinopril",LAB-4969963,B-,Patient strictly confidential. HIPAA Protected.
75dac1b6-1e45-4757-bddc-42d6b912d00f,1408813,VST-30509452,Angelica,Stout,001-69-7316,1967-10-05,M,5034 Shawn Branch Apt. 001,North Lanceview,FM,54412,767.301.1246x70679,wcruz@yahoo.com,Cigna,X49241176,GRP1879,2024-04-02,2024-04-05,Dr. Irwin,Port John General Hospital,I10,B34.9,53738,"Sertraline, Metformin, Omeprazole",LAB-7862380,B-,Patient strictly confidential. HIPAA Protected.
7c4a0dd6-92fb-4b01-aaef-dc688c2dad17,5220038,VST-98924929,Richard,Garcia,896-40-5455,1994-03-24,M,98974 Lawson Path,Garzafurt,UT,46518,(894)646-4486,jacksonrebecca@gmail.com,Cigna,X63253973,GRP1795,2024-07-24,2024-08-01,Dr. Evans,New Joshua General Hospital,J01.90,I10,68854,"Gabapentin, Metoprolol, Omeprazole",LAB-1438285,O+,Patient strictly confidential. HIPAA Protected.
7a2009b0-52c2-4ae0-9548-7e05d4841f35,7573538,VST-59645639,Jason,Lara,284-28-3815,1973-01-17,F,726 Coleman Rapids Suite 984,Cynthiatown,MI,98515,+1-437-705-9368x05854,fmiller@yahoo.com,Kaiser Permanente,X01541003,GRP7066,2024-10-11,2024-10-15,Dr. Garcia,Kevinbury General Hospital,J01.90,Z00.00,35414,"Furosemide, Metformin, Sertraline",LAB-3582426,O-,Patient strictly confidential. HIPAA Protected.
ca0f3903-c28b-4660-8678-8e17be3d13cc,9114178,VST-78000619,Kyle,Gomez,089-36-1892,1955-07-23,M,842 Jackson Union Apt. 539,West Jenniferborough,UT,65423,001-843-612-2832x979,patrickperkins@yahoo.com,Cigna,X25561809,GRP5656,2024-07-30,2024-08-01,Dr. Horn,Pamelaville General Hospital,M54.5,Z00.00,72816,"Furosemide, Gabapentin",LAB-2422176,O-,Patient strictly confidential. HIPAA Protected.
e9cedd4d-0f7a-40fd-a93d-7bf76f70fc32,6650794,VST-71483669,Amy,Reed,003-06-9264,2020-10-02,F,12229 Javier Garden,Kramerview,MT,69867,+1-913-494-4529x9322,samuelvelasquez@gmail.com,UnitedHealthcare,X68252713,GRP1322,2025-08-28,2025-09-02,Dr. Combs,Tylerfurt General Hospital,M25.50,N39.0,28061,"Lisinopril, Gabapentin",LAB-3348992,O+,Patient strictly confidential. HIPAA Protected.
a5e431c7-79e1-4708-9d55-324755469a8e,7280424,VST-54732866,Susan,Davis,717-36-5138,2019-03-22,M,837 Jeffrey Coves,Coleside,NY,34127,408.535.8359,jennifer36@hotmail.com,Blue Cross Blue Shield,X47357239,GRP4063,2026-01-31,2026-02-04,Dr. Haas,Lake Nicholas General Hospital,E11.9,J01.90,24680,"Sertraline, Furosemide",LAB-1562821,AB+,Patient strictly confidential. HIPAA Protected.
6011398b-7cbd-4aa1-ac4d-a9e8a90c2730,9510191,VST-69646871,Mary,Allen,376-98-5938,1945-02-16,M,56523 Patrick Union,Amyfurt,OH,43582,707-981-7735,megancallahan@hotmail.com,Blue Cross Blue Shield,X74451788,GRP2189,2025-09-02,2025-09-04,Dr. Lowe,Lake Mariaberg General Hospital,I10,I25.10,60862,Furosemide,LAB-0468266,AB+,Patient strictly confidential. HIPAA Protected.
c1ab0833-0038-4785-908a-e0e7a712dc1f,9121802,VST-62959183,David,Hill,186-74-6462,2008-08-14,M,61611 Kathleen Hills Apt. 605,Harrellchester,TN,40878,001-698-971-8200x91313,larrynguyen@gmail.com,Humana,X60170602,GRP5602,2025-02-26,2025-03-07,Dr. Lin,Patriciafurt General Hospital,B34.9,B34.9,44806,"Gabapentin, Metformin, Sertraline",LAB-3724693,AB-,Patient strictly confidential. HIPAA Protected.
5f4768da-3c97-4f0b-b8b2-735bb1079308,3811029,VST-51702751,Melissa,West,896-01-9981,1966-05-30,F,095 Peck Spur,North Brianmouth,GA,58204,578-424-9417x716,ubyrd@gmail.com,Aetna,X06266128,GRP4919,2025-11-28,2025-11-30,Dr. Wilson,Andrewview General Hospital,M25.50,E11.9,86359,Losartan,LAB-9528995,B-,Patient strictly confidential. HIPAA Protected.
aa312aa7-bc81-4453-a302-ed4763045fb3,3406367,VST-28543531,Henry,Tate,607-41-9608,1980-09-23,F,06516 Chad Trail,Susanburgh,KY,83978,001-617-960-4306,douglaswhite@yahoo.com,Kaiser Permanente,X27533506,GRP3453,2024-07-04,2024-07-08,Dr. Chavez,Hendersonshire General Hospital,E03.9,M25.50,29882,"Levothyroxine, Amlodipine",LAB-4501206,A+,Patient strictly confidential. HIPAA Protected.
6dba9065-8334-4eb2-ab56-b9b4e08825ac,5064017,VST-68377706,Alan,Garza,802-43-4950,1990-09-03,F,0259 Stephanie Crossing,North Christopherfurt,TX,12609,775-819-4446x11688,henry90@hotmail.com,Kaiser Permanente,X05380238,GRP4720,2024-04-05,2024-04-07,Dr. Pollard,West Kimberly General Hospital,E78.5,K21.9,78093,"Sertraline, Amlodipine, Atorvastatin",LAB-2062764,O+,Patient strictly confidential. HIPAA Protected.
aae21773-bec4-46ef-9fdc-b3fa4cdcfb6f,6736642,VST-59416301,Christopher,Garcia,802-66-0363,1989-02-08,M,239 Butler Stravenue,New Billy,TX,10763,(939)428-8627x30416,lwillis@yahoo.com,Blue Cross Blue Shield,X54833814,GRP4810,2025-11-02,2025-11-08,Dr. Dennis,Lake Daniel General Hospital,E78.5,M25.50,60914,"Gabapentin, Omeprazole, Hydrochlorothiazide",LAB-3213052,A+,Patient strictly confidential. HIPAA Protected.
ac487666-772c-4a02-bc29-0c3f21cd657d,9717763,VST-37372459,Annette,Solomon,069-93-5426,1994-04-30,F,287 Gonzalez Spurs Suite 410,Melissashire,ME,24886,001-431-753-9657x729,jennifersmith@hotmail.com,UnitedHealthcare,X78237498,GRP9395,2025-12-14,2025-12-21,Dr. Perkins,Mccallport General Hospital,I25.10,Z00.00,27978,"Simvastatin, Sertraline, Metoprolol",LAB-0267587,AB-,Patient strictly confidential. HIPAA Protected.
4fa0e020-4441-4b2e-a777-1a37e60bc934,5525845,VST-11692669,Sheri,Cooley,631-56-8452,1991-09-20,M,63195 Wu Club,North Heidichester,NE,46131,+1-305-849-5348,leecharles@gmail.com,Medicaid,X49997272,GRP8891,2024-06-17,2024-06-20,Dr. Morgan,Andrewshaven General Hospital,I10,R05,24056,"Amlodipine, Metoprolol, Lisinopril",LAB-2449566,AB+,Patient strictly confidential. HIPAA Protected.
588605b8-35de-49ba-9479-cfd01e062652,4788895,VST-59977246,Nathan,Erickson,309-42-7300,2016-12-04,M,6894 Davis Manor Suite 039,Oliviamouth,WV,15769,(362)591-6018x25977,efisher@gmail.com,Humana,X62255305,GRP2934,2024-02-16,2024-02-19,Dr. Carter,Mcdowellview General Hospital,E78.5,E78.5,44716,"Hydrochlorothiazide, Metformin, Albuterol",LAB-4651233,O+,Patient strictly confidential. HIPAA Protected.
aa07a0ee-ba42-4303-abae-7a388c7c375a,8997100,VST-71485083,Kelly,Allen,517-70-0050,1945-09-15,F,48449 Williams Forest,New Michaelville,KY,83941,6983094746,phuynh@yahoo.com,Kaiser Permanente,X64414719,GRP7299,2025-08-28,2025-09-03,Dr. Davis,Sullivanport General Hospital,B34.9,M54.5,20964,Furosemide,LAB-6918353,O+,Patient strictly confidential. HIPAA Protected.
02286343-711c-4b5b-af7b-b1aeb9e0f172,5540658,VST-27897989,Rachel,Sullivan,722-14-0429,1938-11-05,F,841 Tim Centers Apt. 185,Lake Trevorland,RI,75872,001-987-313-9310,david89@hotmail.com,Cigna,X70740877,GRP7377,2025-08-22,2025-08-27,Dr. Deleon,East Brandon General Hospital,I25.10,M54.5,92957,"Sertraline, Amlodipine, Albuterol",LAB-0504440,A+,Patient strictly confidential. HIPAA Protected.
9fb32b05-970d-4777-98e9-a5765020fe73,1696650,VST-95811454,Jonathan,Rich,287-57-6362,1956-03-02,M,8955 Romero Radial Suite 264,Armstrongburgh,GU,33328,+1-794-222-6369x9829,yvonnegonzalez@gmail.com,Aetna,X56088315,GRP2343,2024-05-03,2024-05-05,Dr. Bell,East Nicholas General Hospital,M54.5,R05,87163,Amlodipine,LAB-7840626,A-,Patient strictly confidential. HIPAA Protected.
e46792ec-5765-4da1-a2ff-31fd62ebd306,1578230,VST-69017207,Shelby,Walsh,331-62-8811,2015-05-13,M,582 Robert Place Apt. 894,East Steven,OH,53114,001-654-942-4955,michael04@gmail.com,Cigna,X32943996,GRP7030,2025-02-26,2025-03-07,Dr. Chen,Derekburgh General Hospital,J44.9,J01.90,29712,"Lisinopril, Simvastatin",LAB-5099101,A-,Patient strictly confidential. HIPAA Protected.
c149977a-7392-43d0-b275-7c23b7d6d47d,3953699,VST-18795572,Brandon,Clark,085-31-5808,1965-08-29,M,4239 Bradley Island,South Cynthiabury,MP,34358,001-949-300-9953,blake77@gmail.com,Humana,X67891237,GRP5255,2024-09-01,2024-09-05,Dr. Sanders,North Stephanie General Hospital,E11.9,K21.9,83252,"Amlodipine, Losartan",LAB-3189301,O-,Patient strictly confidential. HIPAA Protected.
d07cc8b9-47c8-4e21-afb2-15a6ec683dec,4602341,VST-95249109,John,Graham,096-98-5876,2001-02-23,M,823 Ashley Squares,Allenfurt,PR,27059,923-991-6668x02097,grantcarrillo@hotmail.com,Blue Cross Blue Shield,X45566851,GRP1728,2025-03-08,2025-03-13,Dr. Hurley,Meganchester General Hospital,E78.5,N39.0,59743,"Albuterol, Losartan, Hydrochlorothiazide",LAB-1380669,AB+,Patient strictly confidential. HIPAA Protected.
832833d9-1225-4b3d-993a-01e5ebb8a813,2367493,VST-50302862,Paige,Boyd,548-46-0860,2009-12-05,M,643 Laura Forks Apt. 153,Wilsontown,VI,45258,+1-800-998-8361x6234,james75@yahoo.com,Cigna,X75764434,GRP5693,2024-12-14,2024-12-17,Dr. Norton,New Jenniferbury General Hospital,F41.1,I25.10,82696,Hydrochlorothiazide,LAB-2276812,O+,Patient strictly confidential. HIPAA Protected.
432990c4-e096-4319-8e8b-afe05cc774d7,6517649,VST-63815177,William,Pollard,884-50-3138,2008-03-28,M,42733 Lauren Plain Suite 805,North Frankhaven,KS,41228,468-898-7010x29145,uroberts@yahoo.com,UnitedHealthcare,X01118543,GRP4639,2025-08-26,2025-08-30,Dr. Torres,Joannshire General Hospital,M54.5,J01.90,94349,Furosemide,LAB-5023601,A-,Patient strictly confidential. HIPAA Protected.
f87b84ee-d111-4ff6-9bd7-986d23c09744,1527523,VST-91285760,Austin,West,006-13-0126,1954-09-08,F,5506 Travis Flat,Port Brianton,PA,56677,938.579.1933x989,mossluke@hotmail.com,Cigna,X14244958,GRP9367,2025-12-03,2025-12-07,Dr. Knight,South Jamesburgh General Hospital,K21.9,E11.9,26695,Sertraline,LAB-5867469,A+,Patient strictly confidential. HIPAA Protected.
9faf7f45-cb2f-4b2f-8132-f819760e07eb,5027451,VST-39178061,Timothy,Green,756-59-8271,1961-12-15,M,8546 Kathleen Vista,Jillfort,MA,08648,6804150495,jenniferryan@gmail.com,Medicare,X94507648,GRP4469,2024-04-11,2024-04-13,Dr. Walker,New Pennyhaven General Hospital,J44.9,E11.9,89406,"Metoprolol, Gabapentin",LAB-5030893,O+,Patient strictly confidential. HIPAA Protected.
14edea2e-c4bb-4719-a403-49c1498d1d87,4005839,VST-12044835,Christopher,Espinoza,291-85-8767,2023-04-28,M,0254 Vasquez Groves,Williamfurt,WY,86025,469-578-1524x164,simmonsjay@yahoo.com,UnitedHealthcare,X27186715,GRP7029,2025-08-16,2025-08-19,Dr. Hammond,Benjaminfort General Hospital,K21.9,B34.9,61973,"Furosemide, Sertraline, Losartan",LAB-4148863,A+,Patient strictly confidential. HIPAA Protected.
2d971baa-5080-4272-b517-6c70c81f4ad9,1149216,VST-50544312,Vanessa,King,412-11-9023,1985-03-24,M,0981 Poole Freeway Apt. 548,West Lauraville,OH,54338,001-693-947-9755x3168,thomaslori@gmail.com,UnitedHealthcare,X62913185,GRP4815,2025-05-29,2025-06-01,Dr. Reed,Salinasborough General Hospital,F41.1,J01.90,46927,Sertraline,LAB-6784182,B-,Patient strictly confidential. HIPAA Protected.
7e05d23b-731e-49f7-8b2a-0f54b993a0c7,4928363,VST-25067824,Sara,Morrison,588-66-8108,2014-08-15,M,237 Schultz Dam,New David,KY,10102,5718911166,cbenjamin@hotmail.com,Cigna,X73791004,GRP8354,2025-12-30,2026-01-04,Dr. Dillon,South Joshua General Hospital,M25.50,N39.0,18371,"Amlodipine, Metformin, Omeprazole",LAB-7296863,O+,Patient strictly confidential. HIPAA Protected.
a089d0c9-a37e-4119-86ca-7c57d7089b59,6741950,VST-77912574,Kenneth,Donovan,721-09-9545,1971-08-30,M,07350 Roberts Island,Port Alexstad,MT,92734,+1-486-530-1740x50548,dmccarthy@yahoo.com,UnitedHealthcare,X00981772,GRP5197,2024-03-21,2024-03-27,Dr. Harris,Griffinburgh General Hospital,F41.1,R05,60535,Gabapentin,LAB-5293857,B+,Patient strictly confidential. HIPAA Protected.
9d3f0ef7-4c54-40ca-951d-ea5621dc3959,3926602,VST-78632111,Darrell,Perry,284-81-0779,1975-07-13,F,754 Ronald Mountains,Mannmouth,NC,37895,889-938-8743x85056,judith82@hotmail.com,Cigna,X74694030,GRP9883,2024-10-08,2024-10-14,Dr. Gross,Smithburgh General Hospital,I10,K21.9,21394,"Simvastatin, Albuterol",LAB-7597650,AB+,Patient strictly confidential. HIPAA Protected.
695361fa-da13-4c67-85e2-9b62b0fad81c,9007468,VST-48696861,Brandy,Mendez,323-58-0024,1972-12-03,F,121 Allen Street,Danielsfurt,LA,87432,333-884-7984x262,matthew05@yahoo.com,Blue Cross Blue Shield,X08958058,GRP3440,2024-02-20,2024-02-22,Dr. Johnson,Lake Amandaburgh General Hospital,J01.90,M54.5,87770,"Simvastatin, Atorvastatin",LAB-8961075,B-,Patient strictly confidential. HIPAA Protected.
65ef29d9-7768-4270-8295-1d37eefd868a,8646339,VST-32008110,Linda,Knight,732-47-8333,2022-03-20,M,803 Kimberly Locks Apt. 355,East Johnny,WV,37757,710-235-8365x8976,bowmanlarry@gmail.com,Humana,X34571521,GRP9586,2024-09-18,2024-09-24,Dr. Boyle,Laurieburgh General Hospital,Z00.00,Z00.00,20147,"Hydrochlorothiazide, Furosemide",LAB-7399074,B+,Patient strictly confidential. HIPAA Protected.
7b434a49-074d-4ebd-a40f-f48bfb28c7a8,3502950,VST-68192762,Thomas,Booker,119-94-9546,2024-12-04,M,18733 Kim River,North Allisonview,WY,80995,587.699.8649x240,bgreene@hotmail.com,Medicare,X78426612,GRP8041,2026-01-16,2026-01-17,Dr. Owens,Williamside General Hospital,F41.1,F41.1,84966,"Atorvastatin, Amlodipine",LAB-3976149,A-,Patient strictly confidential. HIPAA Protected.
ff3e6176-5f8a-45c7-87f8-3f0db6b8ef7a,7482826,VST-94487053,Melissa,Warner,515-71-8724,1996-10-27,F,26385 Hansen Highway,Villanuevafurt,PW,59151,001-473-212-4018x5002,jennifervargas@gmail.com,Medicare,X77438449,GRP6532,2025-09-04,2025-09-14,Dr. Beck,Lake Dianechester General Hospital,J01.90,J01.90,84784,"Metoprolol, Levothyroxine, Hydrochlorothiazide",LAB-1686667,AB-,Patient strictly confidential. HIPAA Protected.
4e78642b-64bd-4fed-9749-506924140a11,5364414,VST-79344723,Brandon,Bradley,142-92-7850,1961-09-04,F,59080 Aguilar Club Suite 811,Joannaburgh,MD,35883,001-841-830-8918x508,briggsbenjamin@gmail.com,Cigna,X45993153,GRP2531,2025-09-05,2025-09-07,Dr. Norris,Grayport General Hospital,R05,F41.1,12617,Metformin,LAB-1522157,A+,Patient strictly confidential. HIPAA Protected.
89b4ea6d-5e22-4f1b-8c39-3e70a6b0b7c3,1481261,VST-45930355,Donald,Hunt,131-65-8237,1936-05-06,M,0199 Obrien Cliff Apt. 944,Pattersonshire,AR,19202,(906)210-8144,holly42@hotmail.com,Aetna,X34136712,GRP1246,2024-12-27,2024-12-29,Dr. Ramirez,Maddoxfurt General Hospital,R05,J44.9,95591,"Furosemide, Levothyroxine",LAB-1920293,B-,Patient strictly confidential. HIPAA Protected.
a3d24fb9-6aa8-4172-be83-735967c2a8be,4817121,VST-22254835,Kimberly,Harris,709-13-4362,1935-06-26,M,0291 Pamela Isle,Timothyview,MH,72592,385-697-9055x724,kimberly19@yahoo.com,UnitedHealthcare,X55113140,GRP9696,2025-09-15,2025-09-23,Dr. Rodriguez,Hinesville General Hospital,F41.1,M54.5,62483,"Atorvastatin, Metoprolol",LAB-7722330,O-,Patient strictly confidential. HIPAA Protected.
98bf8b44-5fa3-4d06-845d-563e369de4dc,1548745,VST-43160518,Monica,Shaw,078-07-5736,1996-12-09,F,06960 Ward Vista Apt. 222,East Victoriashire,WY,07710,(211)594-8759x8355,fdavies@gmail.com,Medicare,X37317659,GRP3940,2025-02-09,2025-02-16,Dr. Gillespie,Floresshire General Hospital,R05,E11.9,74308,"Omeprazole, Losartan",LAB-1472550,B-,Patient strictly confidential. HIPAA Protected.
7dbd9f06-ad62-4fe5-8301-d9979f1c41e8,4155503,VST-26930998,Dale,Cox,469-15-3128,1992-12-31,M,4041 Andrew Corner,West Stefaniechester,AS,35013,374-848-5116,jonathanbuckley@hotmail.com,Medicaid,X53705015,GRP8726,2026-02-04,2026-02-07,Dr. Garcia,Port Christopherville General Hospital,E03.9,N39.0,95757,"Sertraline, Hydrochlorothiazide",LAB-7504757,O-,Patient strictly confidential. HIPAA Protected.
50aaee95-efc1-4665-ab44-091944695694,6726273,VST-10945512,Mark,Jones,354-73-5887,2024-12-06,M,4109 Jordan Mews,New Mary,AS,98117,472-773-9259,amygould@gmail.com,Humana,X47490233,GRP2736,2025-09-18,2025-09-19,Dr. Hernandez,Andrewville General Hospital,B34.9,Z00.00,64722,"Simvastatin, Omeprazole",LAB-5890991,A+,Patient strictly confidential. HIPAA Protected.
1b1de76b-a40a-4efa-8b99-65fea5ac7cd3,7163145,VST-82799209,James,Schneider,124-98-9279,1965-06-25,M,637 Justin Oval Apt. 268,Natalieview,WY,57822,869-688-7769,bianca44@gmail.com,Cigna,X46528113,GRP6579,2024-11-16,2024-11-19,Dr. Miller,Lake Melissa General Hospital,I25.10,M25.50,13201,"Albuterol, Omeprazole",LAB-1071976,O-,Patient strictly confidential. HIPAA Protected.
9c1a64fd-ebef-4b9c-9faa-2cdbe962858b,6372602,VST-19114148,Michael,Larsen,369-51-8763,1955-10-08,F,17974 Cohen Motorway Apt. 822,Fisherfort,HI,51389,(729)212-8142x80744,annettehowell@hotmail.com,Aetna,X33711664,GRP5439,2024-07-19,2024-07-22,Dr. Henderson,Richardmouth General Hospital,M25.50,I25.10,47570,"Metoprolol, Atorvastatin, Simvastatin",LAB-9317243,B+,Patient strictly confidential. HIPAA Protected.
0aae7dd8-2412-4dfc-88b1-4eee3f36ce76,1375687,VST-57775770,Matthew,Barrett,236-32-9610,1966-07-06,M,66269 Rodriguez Stream,East Jacquelineside,OK,76859,7502448812,ecastillo@yahoo.com,Medicare,X57018222,GRP9891,2024-11-09,2024-11-14,Dr. Smith,Leland General Hospital,N39.0,N39.0,47401,"Metformin, Omeprazole",LAB-5986466,A+,Patient strictly confidential. HIPAA Protected.
56347130-e590-4833-b2be-e42e9ffb478b,3223739,VST-60544793,John,Le,460-44-3955,1997-07-22,F,9435 Melissa Inlet,Stephanieshire,MA,79401,619-892-5098x94141,garzajoel@hotmail.com,Aetna,X74702783,GRP3937,2024-07-24,2024-07-31,Dr. Dudley,North Connorborough General Hospital,K21.9,M54.5,13369,"Metformin, Albuterol",LAB-2941675,B+,Patient strictly confidential. HIPAA Protected.
6c7ecd1c-1e79-4acf-9c27-d9c0a51222f6,3280257,VST-25963102,Bradley,Holt,658-55-9617,2014-10-11,M,0260 Mitchell Islands Apt. 834,West Margaretview,VT,23692,+1-758-507-1541x392,rmartin@hotmail.com,Blue Cross Blue Shield,X63854924,GRP4393,2025-08-14,2025-08-17,Dr. Tucker,West Mark General Hospital,M25.50,N39.0,83746,Losartan,LAB-5283870,A-,Patient strictly confidential. HIPAA Protected.
bd0f50b7-619c-4f46-a8df-721adc14e9ec,2525368,VST-50685802,Margaret,Evans,604-87-1925,1965-06-05,F,93212 Pamela Lights,New Courtneymouth,IL,75304,(997)611-5954x37986,hurleyjames@yahoo.com,Kaiser Permanente,X13204340,GRP7170,2024-06-03,2024-06-11,Dr. Patel,New Erica General Hospital,E03.9,E03.9,92785,Sertraline,LAB-4624811,B+,Patient strictly confidential. HIPAA Protected.
9cefbb7e-b245-45bb-922d-0cb3c8f36f15,3877088,VST-61635996,Jill,Duncan,276-89-8206,1945-04-24,F,185 Kevin Oval,Port Roberta,VT,84486,+1-350-496-4637,lawrencejones@yahoo.com,Blue Cross Blue Shield,X16398809,GRP9513,2024-03-20,2024-03-30,Dr. Barrera,East Vickie General Hospital,E11.9,K21.9,27467,Amlodipine,LAB-8277268,O-,Patient strictly confidential. HIPAA Protected.
213a13f0-f837-437d-b4b3-a4cf2c048b17,3856560,VST-59005408,Abigail,Cruz,014-47-8501,1946-05-08,M,18805 Shaw Rue,Port Michaelaville,AR,34516,380.359.7141x174,gloriacross@hotmail.com,Medicaid,X68828973,GRP1932,2024-09-10,2024-09-15,Dr. Nguyen,North Nathan General Hospital,E03.9,R05,58207,Furosemide,LAB-1224482,AB+,Patient strictly confidential. HIPAA Protected.
395eb625-2010-4b0e-86dd-b5058c074fc7,3965300,VST-18486336,Gabriela,Beck,328-80-9043,1986-01-14,F,4947 Alex Stravenue,Lake Laurenfort,NE,16627,(415)809-6659x9692,hstevenson@yahoo.com,UnitedHealthcare,X32377470,GRP8260,2025-03-18,2025-03-27,Dr. Burns,South Lauratown General Hospital,E78.5,E11.9,62862,"Sertraline, Metformin",LAB-1453562,A+,Patient strictly confidential. HIPAA Protected.
91d8a7bb-53a2-40a0-a919-e1e77049cb93,4721030,VST-95027069,Renee,Ware,574-83-8002,1966-11-10,F,76999 Smith Stream,North Robertborough,FM,56383,8879185872,tballard@gmail.com,Cigna,X03261862,GRP4494,2024-07-21,2024-07-24,Dr. Martin,West Allisonburgh General Hospital,K21.9,J44.9,38773,"Metformin, Losartan",LAB-0317043,B+,Patient strictly confidential. HIPAA Protected.
dd92249b-ab33-426c-8a2d-b4ca97b168ce,4840254,VST-10343599,Michael,Jackson,253-77-5362,2024-02-16,M,687 Steven Flats Suite 741,Romeroton,WA,05936,216-990-1441x485,bradshawlisa@gmail.com,Humana,X54495064,GRP3230,2025-10-22,2025-10-28,Dr. Gray,New Timothyton General Hospital,J44.9,R05,89576,Metoprolol,LAB-5019304,O+,Patient strictly confidential. HIPAA Protected.
3c7d8df1-5a74-4f7c-af15-8a1f34cf35b8,7312789,VST-32154941,Devin,White,140-54-2358,1989-08-04,M,6038 Sandra Union Apt. 095,Lake Allison,NC,28918,(324)593-2727x6777,coleyoung@yahoo.com,Medicare,X60770683,GRP1487,2024-04-18,2024-04-28,Dr. Crawford,Port Meredith General Hospital,R05,F41.1,35272,"Atorvastatin, Lisinopril",LAB-4773764,B+,Patient strictly confidential. HIPAA Protected.
