Transaction_ID,Transaction_Date,Value_Date,Posting_Date,GL_Code,Cost_Center,Department,Vendor_ID,Vendor_Name,Vendor_Tax_ID,Invoice_Number,Purchase_Order_No,Currency,Amount,Payment_Method,Bank_Name,Bank_Branch_Code,ABA_Routing,SWIFT_BIC,IBAN,Account_Number,Beneficiary_Name,Remittance_Info,Credit_Card_Number,CVV,Card_Expiry,Approval_Code,Internal_Risk_Score
73ff61e1-9cdc-45d2-9e6b-c59c25ca3daf,2025-10-25,2025-10-27,2025-10-28,4743-72-US,CC-784,Ambulance person,VND-93985,Hande GmbH & Co. KG,33-3702807,INV-184630,PO-6841,KWD,38214.02,Credit Card,JPMorgan Chase,650,070529993,BNMWDENO4ZJ,GB06KRHY25582219374625,33524207021015544783107,Julia Jones,Neben wirklich Zeitung leicht.,639039111021,405,11/35,rX2661,High
f2e4d057-3048-4c70-a438-4d85da005a6f,2025-12-21,2025-12-23,2025-12-23,2621-80-APAC,CC-757,"Research officer, political party",VND-88643,Mace,73-9298464,INV-936211,PO-6266,LKR,35270.96,ACH,Barclays,129,124288795,SHNHFR5DY8Q,GB20LJSB51759964072345,WTTX53965973682729,Niels Beyer,Paysage rencontrer pleurer plutôt effort.,,,,pC5221,High
e7acb773-87b2-4105-aba7-1b670645b3c8,2025-07-25,2025-07-26,2025-07-29,7448-58-US,CC-672,Fleischer,VND-77124,Pena-Kaiser,30-6730870,INV-573428,PO-8880,HKD,37616.46,SEPA,Goldman Sachs,818,023749306,MDICDEN3,DE44242784030511544497,ZSTK49733136600919,Kaitlyn Harris,Retourner profiter revenir rapide.,,,,MG9020,Medium
c088af29-412f-47cb-9ed9-a18c6fe59a44,2025-03-01,2025-03-02,2025-03-03,1234-91-US,CC-378,Field seismologist,VND-37188,Doyle-Parkes,13-4643728,INV-411038,PO-8064,WST,32424.86,Wire Transfer,Morgan Stanley,135,038353635,MAZYDEPZ,GB60DLJZ39325182949359,100622797376228511,Michael Perkins,Fugiat voluptatem quos fugiat repellendus totam.,,,,Vz7076,Critical
f4a3e353-1d84-49c3-9f49-7b525a7e557a,2025-04-01,2025-04-01,2025-04-05,1013-76-US,CC-196,Elektroniker,VND-71695,Miles-Moran,58-4299498,INV-937130,PO-5000,IMP,36916.37,SEPA,Credit Suisse,165,067656112,QGYVGBKCIMP,DE34812331995881531178,BEHM23255527336054,Laurence Carpentier Le Didier,Since will onto computer.,,,,pt8244,High
15e5b5d8-cb5f-403c-8d0b-c75d5be6cb90,2025-10-01,2025-10-02,2025-10-05,2328-15-EU,CC-476,Chief of Staff,VND-69318,Jean Lemoine S.A.S.,43-4046717,INV-354705,PO-5119,TZS,12755.38,SEPA,HSBC Holdings,827,073640523,PQMGGB9ET0Y,DE73010723324456214013,82478829604918112983693,Rachel Jones,Quos voluptate quia illo.,,,,iL6259,Critical
14884498-fabc-44f7-b3a5-b19aa4ea7efb,2025-12-24,2025-12-25,2025-12-29,3813-82-EU,CC-617,responsable du soutien logistique intégré,VND-12746,Trüb Segebahn AG,22-5473425,INV-853469,PO-6874,RUB,17974.43,Check,Credit Suisse,305,043630602,FBGAGBAM,GB59THIQ03204021015070,16105615595963608061227,Sam Day,Lehrerin Pferd Polizei in legen.,,,,Kk7090,Low
1eff5692-0159-4102-b534-b764567ff525,2025-03-17,2025-03-18,2025-03-18,2903-30-EU,CC-438,ingénieur de recherche (papiers cartons),VND-65285,Scholtz Budig Stiftung & Co. KG,23-1706267,INV-886918,PO-9470,VEF,37981.47,ACH,Deutsche Bank,427,021481323,LWWIDEA7SHP,DE25037068601911491653,31543377715302972208270,James Martinez,Person size until middle even argue.,,,,kS8091,High
c07cb04f-3a2b-46c4-a598-70f4a7d10f2c,2025-05-07,2025-05-07,2025-05-07,7559-70-APAC,CC-770,"Engineer, electronics",VND-83333,Graf,82-1220454,INV-876742,PO-7504,DOP,6780.14,ACH,Crédit Agricole,325,067795439,FJQBFRPTUKW,FR7388435106134510981031437,ZUVV86734028012661,Noël Blot,Veniam quam necessitatibus corporis.,,,,Br6410,Critical
b72628a1-581f-4fb9-84ec-9a71203ae3a7,2025-08-11,2025-08-12,2025-08-12,2621-68-US,CC-986,Mathematiker,VND-15636,Biggen AG,14-6287195,INV-170203,PO-9548,ETB,22760.6,ACH,UBS Group,788,076100950,SCEIGBSN,DE31939953095437360562,VMXU85608045816334,Marcus Hardy,Give through morning begin effort.,,,,fX4763,Medium
1459874a-7deb-4505-a049-d7626646385f,2025-02-05,2025-02-06,2025-02-09,2264-85-EU,CC-851,Medical secretary,VND-28704,Ebert GmbH,55-7002277,INV-437382,PO-5516,RON,37352.51,SEPA,Toronto-Dominion Bank,850,041531716,DZQEGBJSE5C,GB30TWFZ39289088650577,OAZN97571944522176,Vittorio Kitzmann,Seul mari autrefois seulement d'autres.,,,,ET0150,High
ddb4c61b-b667-4d1f-b47f-e2ade4936595,2025-03-14,2025-03-16,2025-03-18,4506-79-US,CC-770,ingénieur d'application,VND-58018,Beckmann,73-3027330,INV-459505,PO-8114,SZL,9342.1,Check,Bank of America,678,108131101,YXYDFR1QFE1,GB13XZLT27355165573118,71532817847665441998279,Paul Smith-Bennett,Animer poussière jardin vers éclairer.,,,,CB8160,High
636b3268-3e0b-4757-956c-19947da063e2,2025-11-19,2025-11-20,2025-11-24,3958-46-US,CC-726,Drogist,VND-30394,Donnelly Inc,80-1795845,INV-564641,PO-5983,SAR,44378.61,Credit Card,Bank of America,956,091082901,AIHDGBUCF69,GB61ANDY52580355134402,096137673486574596,Ortrun Hänel B.Eng.,Lesen los Eltern im.,2699384916046907,159,06/33,cZ1660,High
6c11e68f-d88c-4ba0-80db-06037116aa58,2025-12-04,2025-12-04,2025-12-06,4007-51-US,CC-558,microbiologiste,VND-79936,Kreusel AG,35-1249803,INV-433081,PO-8740,ERN,24722.84,Wire Transfer,HSBC Holdings,200,059842701,UBNPGBYRDC6,GB81BFGV23199848410742,WZZA84135521413853,Lucy Marion,Quae suscipit vel minima accusamus.,,,,nL7276,Medium
0279aac5-c647-4747-8323-2d1093d7af7b,2025-11-01,2025-11-03,2025-11-04,3004-33-EU,CC-606,zoologiste,VND-43194,"Esparza, Lutz and Smith",12-0700130,INV-897970,PO-6108,UYU,7994.06,Credit Card,Morgan Stanley,324,076088742,OCGDGBZ5,GB44KPLL36488309556554,NMLF01007169876460,Sean Meyer,Fast do line lay everything.,4172049337332195223,851,02/26,hz4015,Medium
068e6ade-2745-4151-b2cd-8d0039aaffce,2026-01-29,2026-01-30,2026-02-01,3762-40-US,CC-628,Dentist,VND-68653,Jungfer GbR,72-3674454,INV-700570,PO-6296,EUR,26485.49,Credit Card,Banco Santander,724,021541577,YUJZGBQZD8K,DE84398445842792999341,86330300914641314416037,Karen Harrison,Souvenir engager brûler trop avancer.,4347410393327,623,04/32,Ss6297,Critical
43ad0798-6574-41ef-9867-0036574f6b56,2025-05-05,2025-05-07,2025-05-08,3508-69-APAC,CC-843,Magazine features editor,VND-25301,Siering AG & Co. KGaA,33-3421849,INV-100090,PO-5687,BMD,1504.04,Wire Transfer,Deutsche Bank,510,061497296,QZQNGBTCZRO,FR0268937782846213804474615,KLNK97334298198255,Freddy Wilms,Tel pays apprendre couleur sujet.,,,,bq0632,Critical
c2e97798-ed64-4eff-9ac4-652bb112eff7,2025-09-08,2025-09-08,2025-09-12,2997-46-EU,CC-211,Cytogeneticist,VND-67962,Chauveau,84-8650445,INV-572779,PO-6502,CUP,47829.8,Wire Transfer,Barclays,489,010160655,ZAFJFR0R6TP,GB91DBQN00531614806105,UKIL99532633902929,Baldur Scholz,Que etc franchir.,,,,oR9394,Low
276576d3-6fe2-4dd9-abdd-b92d34c1027c,2025-08-25,2025-08-27,2025-09-01,4991-12-US,CC-863,dépanneur en électroménager,VND-62740,Bates Inc,32-9443063,INV-275777,PO-7024,PGK,29729.79,Wire Transfer,Citigroup,230,017431691,OXLTGB7XNLB,FR0470351824291521929315059,MDFV15916111053085,Cameron Lewis,Village passé train monter fois pas.,,,,ZH3406,Medium
235a1f08-6f1e-4678-95b6-b55991ec365a,2025-02-11,2025-02-11,2025-02-14,3817-35-EU,CC-387,menuisier,VND-73268,Phillips Ltd,51-9806788,INV-541508,PO-5071,XOF,5103.69,ACH,Commerzbank,909,071762911,SFUPDES8,FR6983223089821548781625659,HUFN81110368885165,Arnaude Vidal,Kind den Land einigen zurück packen.,,,,WD2172,Low
66dbe19e-8781-4d9c-bec1-0835491bcebd,2026-01-05,2026-01-07,2026-01-08,7414-18-APAC,CC-798,web-ergonome,VND-70248,"Peacock, Coates and Marshall",16-5594016,INV-638304,PO-9720,YER,45888.35,ACH,Wells Fargo,710,053514307,RGSPFRVB7XT,GB24ZNUO57641966542444,63461982399110412041301,Simon Mann-Burgess,Repellat repudiandae eveniet.,,,,oB7762,Medium
6d783189-5e2d-45ab-9aa4-2bed40bd9669,2025-05-19,2025-05-21,2025-05-23,7583-87-US,CC-237,Learning mentor,VND-98604,Ledoux,24-0284413,INV-752684,PO-8835,CDF,33638.29,Wire Transfer,HSBC Holdings,483,035770949,LRAMDE1DUNV,DE12418122175992641382,522981922677440402,Daniel Mosley,Allein Opa Arbeit springen mehr.,,,,EN9202,Critical
f4c54653-a76f-4357-a8b1-14d1a6a288e1,2025-04-01,2025-04-03,2025-04-05,7540-53-APAC,CC-327,sérigraphe,VND-29069,Delahaye,95-6473406,INV-824902,PO-8244,NIO,14323.77,Wire Transfer,Royal Bank of Canada,874,078152838,NGSDDEYQ,GB61DGSM06522646150327,YBZA28629360661068,Christiane Navarro,Break effort whatever.,,,,ct8633,High
6d7385f7-de08-4757-9d34-26da666e97ee,2025-03-16,2025-03-17,2025-03-19,1606-78-US,CC-325,économiste de la construction,VND-57208,Jacob,20-9175235,INV-275050,PO-6578,BDT,43439.14,Check,NatWest Group,596,108541571,ZFBPGBNM85L,DE52091479453590886958,234890873028464040,Univ.Prof. Ivanka Gertz B.Eng.,Mind market store senior none just memory.,,,,lE6839,Medium
ae436c0e-751e-474f-b2a7-61fdfade98ea,2025-06-22,2025-06-22,2025-06-24,5705-60-EU,CC-611,ingénieur en production et expérimentations végétales,VND-27441,Durand et Fils,67-7407883,INV-593454,PO-5306,SGD,6147.81,Credit Card,Crédit Agricole,677,095829351,BYAMDEPNXPZ,FR7933058786948081134242586,YAIC89109090975335,Kerry Simmons,Einmal halten zwei.,213194575747005,476,05/33,ON4747,High
f412afb8-935a-406c-918c-ddf13509a15e,2026-01-06,2026-01-08,2026-01-09,5838-41-US,CC-989,Bankkaufmann,VND-51257,Price-Brown,33-5214698,INV-114137,PO-9988,BIF,34062.66,Wire Transfer,BNP Paribas,590,111961889,YYKUDEPF,DE04191864897467893716,303450947747867117,Jonathan Roberts,Sehen müde damit.,,,,dC6598,High
b29b70c8-6945-4e51-ac0c-abbecfd59018,2026-01-17,2026-01-17,2026-01-20,6267-24-US,CC-745,"Sales professional, IT",VND-20054,"Pearce, Byrne and Reed",21-9132560,INV-987468,PO-5513,TRY,13869.52,Wire Transfer,Banco Santander,179,062636713,PCTLDEPPN96,FR0218471028045023354813862,ZEQX19149209091438,Ehrhard Haase MBA.,Pluie présence siège forcer justice jaune.,,,,hg5195,High
63a1793f-2ef2-4ae7-9203-c0d1767ae34f,2025-12-11,2025-12-11,2025-12-13,7172-28-US,CC-875,poissonnier,VND-85140,Wulf KG,34-6350314,INV-597170,PO-8056,HKD,44405.7,Wire Transfer,Toronto-Dominion Bank,721,017204530,NSGNGB90,DE26975685627484467244,TNUL77716323209889,Immo Mohaupt,Mean PM agency best five.,,,,lA0101,Low
1294ea78-f9bb-4095-b2bb-73759c8f2502,2025-10-30,2025-10-30,2025-10-31,6359-87-US,CC-725,Sport and exercise psychologist,VND-16529,Barnett-Davies,61-8404790,INV-990978,PO-9396,XPF,48640.6,Wire Transfer,Wells Fargo,479,094775451,KORSGBIUVCA,GB91UOZX05739687078436,LYJC07394540939586,Ralph Frazier,Menacer ça français anglais.,,,,XK6141,High
4f3939f9-21ae-48ef-b23d-3b637ad52a35,2025-12-26,2025-12-28,2025-12-30,7866-65-APAC,CC-815,Mathematiker,VND-24566,"Roberts, Wright and Ali",12-7800267,INV-286627,PO-7243,KGS,40867.52,Wire Transfer,Citigroup,611,018312007,VSUVGBXWBTC,DE69481044447274133482,29817679205282298404553,Felicia Reid,Perferendis occaecati soluta.,,,,xd9140,Medium
4a40d7a6-a639-4533-9e36-e8baefe2b0f3,2025-02-15,2025-02-15,2025-02-20,2194-38-APAC,CC-873,sommelier,VND-61526,Schüler,06-3930462,INV-825906,PO-8323,KRW,29068.68,SEPA,Banco Santander,476,124214811,JYSPDEAL,GB07TRAE47242302092857,RWMZ74299365930386,Ing. Christel Dehmel B.Sc.,Often into positive first.,,,,SH3048,High
f92edf96-91ae-459d-8eec-5dadb67840e1,2025-06-02,2025-06-04,2025-06-07,3674-79-EU,CC-328,testeur,VND-67586,Paffrath,74-7129769,INV-310968,PO-7466,NIS,37663.8,ACH,Citigroup,781,099975104,CPIVGB82,GB72OHAW49504466667827,LFPR78734407359248,Guenther Seifert B.Eng.,Delà vingt nation.,,,,MV0468,High
c9fb027f-6e9e-45cd-b211-8bce6a63d368,2025-11-27,2025-11-28,2025-11-28,5275-17-US,CC-911,Friseur,VND-32829,Regnier,33-9532774,INV-745571,PO-5309,CNY,36976.19,Wire Transfer,Crédit Agricole,216,019853992,SKTDGBJM9VN,DE58750614042325153871,IRDZ38606505818463,Hülya Schuchhardt,Illum nesciunt esse.,,,,fG5995,High
94f98998-5fcf-45c4-8c7a-0c2fbac9619c,2026-01-02,2026-01-03,2026-01-04,3968-63-EU,CC-108,Animal technologist,VND-24407,Norris PLC,45-8590995,INV-178151,PO-7669,RSD,43610.94,Credit Card,Goldman Sachs,849,126891847,TNBZDEEPJ1M,DE23111940447310224886,DEZD27614956389674,Benoît Schneider,Box investment both.,4909921544904403,693,06/29,ek8484,Medium
e52bc2b6-4b6f-4424-9ee5-ce489f59ae82,2025-04-10,2025-04-12,2025-04-16,1884-45-US,CC-690,Koreanistiker,VND-90822,Cox Ltd,92-8298382,INV-213681,PO-8170,AED,29283.52,ACH,HSBC Holdings,283,013863522,UMXFGB36KUL,GB32SREF49347599759878,XPTU86786845340266,Valerie Francis-Porter,Figure clear boy clearly camera.,,,,kn1525,Critical
1f0f179b-b789-437f-8821-41729afff9fe,2025-03-29,2025-03-31,2025-04-02,1322-28-EU,CC-889,Location manager,VND-20262,Jackson and Sons,15-8154062,INV-868108,PO-9687,SEK,18356.83,Credit Card,Goldman Sachs,264,036955051,YMJFDEDH,GB77WHEC92731431615974,OCLR78176714682524,Mato Heuser-Niemeier,Tenetur cupiditate eius.,30522774296294,445,02/31,ef9810,High
d0e47e0c-ebe2-4446-b54d-625793c96a40,2025-10-13,2025-10-15,2025-10-20,3742-76-EU,CC-521,"Teacher, primary school",VND-39758,Burrows and Sons,39-6877267,INV-594279,PO-8252,RWF,35145.68,Check,Banco Santander,154,115223510,VSMWGB06,DE67146497967979768907,KUDM37332238978730,Michael Kelly,When poor fall enter.,,,,QO6692,Low
fcf7fac9-9b5e-490d-ac6a-30191eb1e629,2025-04-06,2025-04-06,2025-04-09,5118-97-US,CC-606,"Merchandiser, retail",VND-58511,Smith Ltd,03-7364637,INV-384809,PO-5941,HKD,14392.71,SEPA,JPMorgan Chase,570,042564054,SVHNGBIC,FR0566749330548289574715337,YVLM76071098584599,Prof. Carmen Stahr B.A.,Souhaiter chant soulever.,,,,aT1565,Low
87389be8-1822-48bf-b886-8fb3777c49c9,2025-08-14,2025-08-14,2025-08-17,6787-42-US,CC-529,statisticien en géomarketing,VND-86552,Bodin,72-3372606,INV-319082,PO-7516,PGK,15210.87,Credit Card,Crédit Agricole,740,112148892,KOURDETZ,GB65YHEQ92431781778333,938940959255054828,Aimé Collet du Albert,Consequuntur laboriosam iure rerum.,180067219078517,578,06/34,oZ3064,Low
9048cde6-be43-4038-a820-17e95947a34e,2025-08-20,2025-08-21,2025-08-23,6716-81-APAC,CC-694,Production engineer,VND-45109,Davis Inc,93-7237760,INV-292216,PO-7771,AZN,5336.55,Check,Credit Suisse,358,032450233,MDAQGBK6,FR6070845441520093975106917,ZJNS15387898531531,Norbert Holzapfel,High read speech.,,,,ga9171,High
577e68bd-53ef-4365-9e29-a3ec41927526,2025-10-17,2025-10-19,2025-10-22,2908-29-US,CC-573,employé d'élevage,VND-95891,Griffiths-Morris,31-6272896,INV-982669,PO-6683,BAM,40342.84,Credit Card,NatWest Group,908,102854581,MSGQGB68,FR1279950819084656148048821,UABH07671815033200,Zita Vollbrecht,Hic enim laudantium illo temporibus similique.,587253906727,120,11/27,OP3052,Critical
4c2d0a16-5280-429c-b2f6-5f2947bebd5a,2025-08-04,2025-08-06,2025-08-07,7798-25-EU,CC-837,Race relations officer,VND-64202,"Chadwick, Evans and Richards",39-4965019,INV-870912,PO-9426,LKR,33909.52,ACH,Lloyds Banking Group,278,113611632,GQZRFR8S,GB16GMXU13227086280374,XAWT86669937798040,Joseph Monnier,Être changement abandonner nouveau tranquille.,,,,MT5515,Critical
63c75e66-c253-487f-84de-0fdf0d7db1c7,2025-11-25,2025-11-25,2025-11-28,3640-46-APAC,CC-780,Radiation protection practitioner,VND-22286,Rust AG,40-3475811,INV-534749,PO-5477,GEL,34165.42,Wire Transfer,Lloyds Banking Group,961,028040136,IGIFGBY8,GB60HUMV75131300678011,SEOI70421559207390,Janina Putz-Rädel,Expert article size skill war.,,,,xn6703,High
1b0cf455-541c-49ad-ac0c-6e9b50884ecb,2025-03-12,2025-03-14,2025-03-15,7500-70-US,CC-337,Ausbaufacharbeiter,VND-39063,Millet,22-7326145,INV-456881,PO-8658,PAB,30168.69,Check,Bank of America,146,102431849,BOVDGBRG9XN,GB83PJYK07103543515378,64945705042441271834021,Ramazan Reichmann,Kochen trinken Dorf Zimmer ganz Bein.,,,,qJ9243,High
6d63bcc4-692b-45bf-9d0c-ab8c1609f0ef,2025-04-08,2025-04-09,2025-04-09,2262-45-US,CC-537,mécatronicien,VND-79120,Johnson Ltd,16-7135418,INV-200452,PO-7537,HTG,3133.98,SEPA,Barclays,671,126492107,NQTNGBAS,GB31HANS43582670396435,LCYK47480910731806,Nathan Wilson,Émotion répéter groupe mari demander seigneur.,,,,nt2502,Critical
fbf6abfa-3187-4d0c-a8f9-fc6fdf211525,2025-05-15,2025-05-15,2025-05-16,3865-27-APAC,CC-728,Youth worker,VND-23403,Leroux,01-2778314,INV-883408,PO-5846,NGN,2429.24,Credit Card,Toronto-Dominion Bank,994,104104637,CQULDEN77JW,DE77523926683099819309,GCLU53472311085822,Denise Tanguy du Coulon,Raise any before think during season.,4299104535674156,333,11/31,ik3527,Critical
cbb48ea9-a7e9-4410-b34f-9723acb6ac54,2025-04-04,2025-04-06,2025-04-06,3621-79-US,CC-778,vendeur en micro-informatique et multimédia,VND-62526,Hutchinson-Parker,05-3270216,INV-631320,PO-9082,AMD,31047.02,Check,Crédit Agricole,647,016888449,RIBXFR3I,GB06NWZB04966639120634,WBGX35230611835396,Dr Kenneth Short,Nehmen nichts stark.,,,,WW8344,High
181f0633-ff3d-458f-904e-f6203e064ec9,2025-03-08,2025-03-10,2025-03-11,7085-40-APAC,CC-778,architecte naval,VND-37345,Hendriks OHG mbH,68-8970426,INV-887907,PO-7563,ZWD,38893.61,Check,Bank of America,782,122224340,XCARGBJW,GB81ZSJN96907431472603,XQEZ52217688095658,Peter Ramirez,Luft voll Auto heraus fehlen.,,,,qn4115,Low
ca03b314-6ad6-46b9-a7e0-0d2301cc124e,2025-11-20,2025-11-22,2025-11-25,4378-34-EU,CC-556,Erzieher,VND-51349,Becker AG,72-6317367,INV-696418,PO-5818,BYR,20317.71,ACH,Commerzbank,508,075191258,OWLEDEVE,GB95CBFL54280613299431,WDGL78109172222043,Joe Cox,Nihil dolore porro asperiores rerum enim.,,,,Wt9618,Critical
e90482f5-9b6c-49ef-a330-6571ffd575f5,2025-03-11,2025-03-11,2025-03-13,4796-73-EU,CC-699,Public librarian,VND-73232,"Scott, Oconnell and Day",15-7161534,INV-854513,PO-5293,RWF,9586.14,Credit Card,Banco Santander,669,083347942,AIZHGBZ7,GB93QIBG92430573019554,RAVM85151166599815,Renata Scheibe,Force own purpose author.,4884138596752155,872,03/31,JU0442,Critical
90f18cc1-9e90-40c8-941f-d66b197b0778,2025-04-28,2025-04-30,2025-05-04,6300-86-US,CC-489,Programmierer,VND-52417,"Fletcher, Sutton and Hutchinson",72-7648411,INV-134898,PO-9828,BIF,36678.13,Check,Bank of America,497,109637387,VLBVGBAMYJ5,GB82XODC45450379692675,66954130320988720441480,Natalie Moore,Pariatur quod dolores modi libero provident.,,,,fO3588,Medium
56a19afb-1373-4aa9-8ca3-f223ba6ed837,2025-06-13,2025-06-15,2025-06-19,7315-14-EU,CC-121,Heritage manager,VND-67028,Langlois Vidal SA,62-5243427,INV-706248,PO-8429,SYP,12500.7,ACH,Toronto-Dominion Bank,814,028757759,DHGHFR07,GB77UDBK75849907513506,QSVR67468946649577,Troy Esparza,Was jetzt sieht.,,,,OP1441,Low
c398c3f9-a735-46e1-a662-13a700b37b30,2025-08-15,2025-08-15,2025-08-19,6257-92-APAC,CC-862,"Therapist, music",VND-77680,Riehl,61-4215963,INV-613936,PO-9603,CLP,22235.31,Wire Transfer,Credit Suisse,615,029064182,THNOGBHM,GB90NLEG67415385313912,671766803199526266,Patricia Caron,Assister françois étoile prier.,,,,AE2073,High
d56a88c0-eb5c-402a-9132-eb3f3b2e5770,2025-12-29,2025-12-31,2026-01-05,3779-79-US,CC-654,ethnologue,VND-10262,Lambert Delannoy S.A.R.L.,24-8246266,INV-344836,PO-8823,GHS,17893.81,Check,HSBC Holdings,240,086726162,MXQAGBP9CUI,DE22842182281313366228,SDJE92915871238638,Ronald Stewart,Minima assumenda deserunt.,,,,Ku0043,High
6305aa76-68e8-46fa-937f-f9ad7f929759,2026-01-15,2026-01-16,2026-01-17,3990-85-APAC,CC-244,Research scientist (medical),VND-50041,Roger S.A.,57-4061605,INV-120270,PO-5488,PEN,22847.2,Wire Transfer,NatWest Group,385,032287639,AVJLGB13,GB84DRDF89054438293325,JARV67590823158227,Patty Morgan,Culpa atque quas tempore veritatis possimus.,,,,Zi4736,Low
af2e01c7-bd79-4694-ba19-fe78330c253c,2025-04-11,2025-04-11,2025-04-11,2803-10-EU,CC-523,Community development worker,VND-58699,Dobes GbR,53-6204375,INV-153099,PO-7025,SHP,19097.28,SEPA,Goldman Sachs,562,071532112,VKPKFRHVWCQ,GB31SVNW19401477854644,01031698484947692457896,David Orr,Ea sunt odit totam.,,,,VL3638,Low
07a37d21-a05f-4c1d-921c-a1979c9ecd3d,2025-05-15,2025-05-16,2025-05-20,6219-91-EU,CC-347,juge d'instruction,VND-95364,Moreau Barbier SA,43-1558855,INV-168281,PO-7375,CVE,49559.86,Wire Transfer,Morgan Stanley,301,081618835,LXMWGB8J,GB08KRNM25910545564419,GDOX69893972100373,Steven Spears,Sicher zur dabei Zahl.,,,,zE3703,Low
f1968af0-6ca8-4a4f-91da-19d03c4277ca,2025-05-24,2025-05-24,2025-05-29,2752-95-EU,CC-155,TEFL teacher,VND-96322,Trupp AG,81-7525648,INV-500798,PO-5527,EUR,19952.6,Wire Transfer,Bank of America,693,124362637,MBFMDEF6S4S,GB22FKDE57107409277898,114684120376256395,Dr Jamie Jones,Suscipit mollitia aliquam provident.,,,,Iv4532,High
834918a1-1c7f-4750-a4d9-f503fc6cc34f,2025-06-11,2025-06-12,2025-06-17,4270-93-EU,CC-612,chargé de clientèle banque,VND-67692,Joseph,14-8479282,INV-152143,PO-6826,PYG,37690.51,Check,Royal Bank of Canada,460,040177689,JFIWDEAC,GB09VESM06925939567439,UWPO75460567049822,Miss Cheryl Jones,Enfant neuf ruine lier recueillir ramener.,,,,Hz2737,Medium
33b807d4-32d7-4446-8623-185382fed6e6,2025-12-04,2025-12-04,2025-12-05,6792-20-EU,CC-833,chargé hygiène sécurité environnement (HSE),VND-33173,Mahe,38-8123987,INV-973214,PO-9883,VND,42595.4,SEPA,Wells Fargo,850,013421689,TOXGDELR,FR4782292758915058025471106,419496920620048412,Brian Bennett,Eligendi occaecati nesciunt facere fuga adipisci.,,,,Yk3004,High
284a0672-dafb-4caa-ac53-7203bc5ec33f,2025-07-08,2025-07-10,2025-07-14,3045-84-US,CC-796,Designer,VND-22695,Budig,04-7854321,INV-488333,PO-8167,BIF,10121.45,Check,Morgan Stanley,291,030283350,NPQXGBAI,GB55WHLP29195843608231,TCFR71877137445086,Mrs Sian Roberts,Français tel voilà pauvre désert système.,,,,JV2571,Low
db37e63e-fc04-4d9c-b588-38e6dbac7d15,2025-12-04,2025-12-04,2025-12-07,7623-38-APAC,CC-464,Audiological scientist,VND-77152,Louis Guillet S.A.,34-0549842,INV-443071,PO-6695,SRD,15688.99,Check,Royal Bank of Canada,710,017069157,EISXDE09,FR8727743354917293444973768,87796287600567412306316,Dr Damian Carey,Sous second cours souffrir.,,,,yp2907,Critical
62a0e4b2-4c88-4139-a37c-530801cbb312,2025-11-14,2025-11-16,2025-11-18,3757-70-APAC,CC-152,Rural practice surveyor,VND-43533,Martinez and Sons,15-4220836,INV-346119,PO-8570,SGD,2193.4,SEPA,NatWest Group,238,061136188,OSVMGB8MSP4,DE03713755448622348037,UFZP81333284963368,Léon Paul,Chaque embrasser sombre rose planche vraiment.,,,,ml4290,Low
e1f8b6b2-adb9-44b0-9efb-ebc02341a9ed,2026-01-01,2026-01-03,2026-01-04,1994-95-US,CC-518,matelot de la marine marchande,VND-29686,Webb-Hall,34-0307765,INV-588359,PO-5036,GBP,10538.99,Wire Transfer,Citigroup,676,128332388,BGXDDEKF,GB73RTTD92756821149602,WONS65118747621996,Cory Dixon,Environ caractère divers demain somme.,,,,EN3258,High
9e5241ca-c9de-4521-88c1-8ac36a9da1fe,2025-03-19,2025-03-19,2025-03-20,7859-43-APAC,CC-439,Translator,VND-51204,Cox LLC,93-9537612,INV-548139,PO-9630,BAM,27830.38,Credit Card,Commerzbank,932,056028845,KXLBGB4X54V,FR3677138330076017744876201,QEVI04542343392262,Dr Justin Clarke,Dicta officiis reiciendis ullam.,2224336497515738,3685,09/29,lC3927,Medium
